date,advertiser_id,campaign_id,channel,region,impressions,clicks,spend,conversions,revenue
2024-07-14,ADV002,CMP9002,Native,APAC,111925,4040,4882.33,84,10576.12
2024-07-17,ADV002,CMP7995,Native,APAC,77882,4283,3397.33,107,16948.16
2024-07-18,ADV002,CMP1627,Native,APAC,89532,4399,3905.53,92,12581.36
2024-07-20,ADV002,CMP3672,Native,APAC,91442,4024,3988.87,88,8698.9
2024-07-24,ADV002,CMP7009,Native,APAC,147863,8547,6450.01,212,36215.0
2024-07-25,ADV002,CMP8616,Native,APAC,69575,3434,3034.97,72,12736.15
2024-07-26,ADV002,CMP9923,Native,APAC,129851,7592,5664.33,170,24874.19
2024-07-27,ADV002,CMP5647,Native,APAC,103830,4508,4529.22,86,2412.81
2024-07-28,ADV002,CMP7845,Native,APAC,88874,5138,3876.82,118,16428.99
2024-07-29,ADV002,CMP7509,Native,APAC,116303,5702,5073.33,112,3757.62
2024-08-01,ADV002,CMP7049,Native,APAC,108805,6641,4746.26,126,2857.81
2024-08-03,ADV002,CMP8566,Native,APAC,84474,4102,3684.91,84,10502.15
2024-08-04,ADV002,CMP7524,Native,APAC,98958,5899,4316.72,122,13188.95
2024-08-09,ADV002,CMP5827,Native,APAC,84980,5450,3706.99,134,4183.12
2024-08-10,ADV002,CMP4558,Native,APAC,88294,4651,3851.52,121,4273.31
2024-08-12,ADV002,CMP1422,Native,APAC,98634,6468,4302.56,161,13606.71
2024-08-13,ADV002,CMP9479,Native,APAC,90703,5276,3956.64,114,17686.71
2024-08-14,ADV002,CMP4177,Native,APAC,117506,6860,5125.8,118,7540.38
2024-08-16,ADV002,CMP3806,Native,APAC,94226,5573,4110.28,106,13501.74
2024-08-18,ADV002,CMP2814,Native,APAC,117931,6700,5144.36,137,17196.37
2024-08-20,ADV002,CMP7782,Native,APAC,94049,3578,4102.56,78,7079.31
2024-08-22,ADV002,CMP4792,Native,APAC,77651,3778,3387.26,83,4765.03
2024-08-24,ADV002,CMP9622,Native,APAC,93450,0,4076.46,94,2310.93
2024-08-26,ADV002,CMP2902,Native,APAC,118601,7447,5173.59,121,2541.14
2024-08-27,ADV002,CMP7543,Native,APAC,75807,4111,3306.85,80,4920.17
2024-08-29,ADV002,CMP5713,Native,APAC,77438,4551,3377.96,103,14049.68
2024-09-01,ADV002,CMP2810,Native,APAC,124940,7325,5450.08,136,5452.31
2024-09-02,ADV002,CMP8910,Native,APAC,65888,3944,2874.16,72,4433.22
2024-09-04,ADV002,CMP1277,Native,APAC,100693,5917,4392.41,128,4722.51
2024-09-05,ADV002,CMP6308,Native,APAC,76382,4107,3331.92,85,15199.11
2024-09-06,ADV002,CMP3176,Native,APAC,66787,2829,2913.39,71,7108.08
2024-09-09,ADV002,CMP6300,Native,APAC,114937,5176,5013.73,112,10679.43
2024-09-10,ADV002,CMP3077,Native,APAC,105972,5684,4622.68,114,14619.06
2024-09-14,ADV002,CMP2260,Native,APAC,111293,6146,4854.78,137,17232.2
2024-09-15,ADV002,CMP4809,Native,APAC,81244,0,3543.99,122,8920.08
2024-09-16,ADV002,CMP6197,Native,APAC,95182,6344,4152.01,133,16978.19
2024-09-18,ADV002,CMP5427,Native,APAC,75711,4428,3302.66,93,9994.84
2024-09-20,ADV002,CMP9044,Native,APAC,92444,4211,4032.56,99,15246.49
2024-09-23,ADV002,CMP9872,Native,APAC,116778,7945,5094.04,193,21047.14
2024-09-24,ADV002,CMP1864,Native,APAC,74364,3176,3243.88,67,10926.52
2024-09-27,ADV002,CMP8754,Native,APAC,118841,6875,5184.04,174,31009.18
2024-09-28,ADV002,CMP4966,Native,APAC,77099,4308,3363.19,95,3232.28
2024-10-01,ADV002,CMP2644,Native,APAC,116663,7470,5089.03,144,17450.41
2024-10-03,ADV002,CMP6162,Native,APAC,88969,5081,3880.99,106,13545.98
2024-10-06,ADV002,CMP7582,Native,APAC,94925,4715,4140.8,114,3849.23
2024-10-08,ADV002,CMP2466,Native,APAC,135886,9462,5927.55,201,12134.35
2024-10-10,ADV002,CMP4637,Native,APAC,83789,5377,3655.03,115,15775.95
2024-10-12,ADV002,CMP9982,Native,APAC,107881,7115,4705.96,141,13066.38
2024-10-14,ADV002,CMP2773,Native,APAC,114260,6032,4984.21,116,5401.93
2024-10-16,ADV002,CMP7360,Native,APAC,94762,4188,4133.68,74,9290.73
2024-10-17,ADV002,CMP3560,Native,APAC,102765,5878,4482.79,124,14419.85
2024-10-19,ADV002,CMP5386,Native,APAC,75232,4292,3281.74,86,11327.21
2024-10-23,ADV002,CMP5516,Native,APAC,111051,7525,4844.24,155,24893.48
2024-10-25,ADV002,CMP7365,Native,APAC,90863,5427,3963.58,136,20746.83
2024-10-29,ADV002,CMP3080,Native,APAC,78893,3580,3441.43,88,8370.82
2024-10-31,ADV002,CMP6811,Native,APAC,103355,4740,15569.56,115,18379.3
2024-11-05,ADV002,CMP7103,Native,APAC,148104,8567,6460.51,173,15671.05
2024-11-06,ADV002,CMP6798,Native,APAC,150777,8944,6577.13,216,31429.05
2024-11-07,ADV002,CMP2353,Native,APAC,153345,7313,6689.14,131,3868.95
2024-11-08,ADV002,CMP9226,Native,APAC,146314,9657,6382.44,170,3735.68
2024-11-11,ADV002,CMP6452,Native,APAC,79536,4297,3469.5,89,8981.12
2024-11-12,ADV002,CMP2813,Native,APAC,143722,7465,6269.38,144,5495.98
2024-11-13,ADV002,CMP8080,Native,APAC,128687,7362,5613.55,148,6982.93
2024-11-16,ADV002,CMP7280,Native,APAC,133520,8395,5824.37,153,7218.48
2024-11-17,ADV002,CMP9558,Native,APAC,141752,8469,6183.46,160,13264.57
2024-11-19,ADV002,CMP6266,Native,APAC,167369,9056,7300.89,175,25385.71
2024-11-20,ADV002,CMP8669,Native,APAC,151568,8179,6611.62,164,13758.49
2024-11-22,ADV002,CMP8204,Native,APAC,153893,9643,6713.04,183,14555.68
2024-11-23,ADV002,CMP5539,Native,APAC,132731,6515,5789.95,102,10520.06
2024-11-24,ADV002,CMP6014,Native,APAC,166613,7435,7267.91,194,7839.78
2024-11-25,ADV002,CMP5530,Native,APAC,134539,8049,5868.8,187,9688.52
2024-11-27,ADV002,CMP3159,Native,APAC,108431,4918,4729.93,110,14431.17
2024-11-29,ADV002,CMP8164,Native,APAC,153735,8386,6706.17,182,8961.71
2024-11-30,ADV002,CMP7079,Native,APAC,129750,7363,5659.9,150,25595.38
2024-12-01,ADV002,CMP1220,Native,APAC,153487,6039,6695.33,128,3022.12
2024-12-02,ADV002,CMP8915,Native,APAC,140237,9375,6117.34,189,31390.37
2024-12-03,ADV002,CMP2033,Native,APAC,110946,4734,4839.65,120,3693.64
2024-12-04,ADV002,CMP7297,Native,APAC,181034,0,7896.98,177,14876.86
2024-12-05,ADV002,CMP6214,Native,APAC,136305,8597,5945.83,225,28946.4
2024-12-07,ADV002,CMP4339,Native,APAC,157856,8472,33096.92,177,7437.67
2024-12-09,ADV002,CMP1178,Native,APAC,139375,7304,6079.76,164,19558.54
2024-12-10,ADV002,CMP1731,Native,APAC,143962,7940,6279.84,165,11973.94
2024-12-12,ADV002,CMP5239,Native,APAC,121797,5394,5312.99,132,7544.59
2024-12-13,ADV002,CMP6731,Native,APAC,158107,9421,6896.89,213,15292.75
2024-12-17,ADV002,CMP7691,Native,APAC,131685,7012,5744.31,167,26733.06
2024-12-19,ADV002,CMP8037,Native,APAC,124306,7126,5422.41,158,11543.27
2024-12-21,ADV002,CMP4968,Native,APAC,135766,7958,5922.32,194,29082.81
2024-12-22,ADV002,CMP2754,Native,APAC,158390,9167,6909.24,180,21599.42
2024-12-26,ADV002,CMP7146,Native,APAC,166428,10974,7259.86,275,19046.46
2024-12-27,ADV002,CMP5813,Native,APAC,92859,5994,4050.66,144,11243.12
2024-12-31,ADV002,CMP2907,Native,APAC,157982,7789,6891.42,185,7615.72
2024-01-03,ADV003,CMP5435,Search,LATAM,10882,227,1596.25,12,1001.77
2024-01-04,ADV003,CMP1596,Search,LATAM,9104,221,1335.35,13,1131.46
2024-01-05,ADV003,CMP7852,Search,LATAM,12226,0,1793.26,16,2484.87
2024-01-06,ADV003,CMP8104,Search,LATAM,10489,211,1538.61,9,1364.01
2024-01-08,ADV003,CMP4510,Search,LATAM,10450,207,1532.86,10,316.81
2024-01-10,ADV003,CMP1498,Search,LATAM,12563,270,1842.82,14,1793.31
2024-01-12,ADV003,CMP3410,Search,LATAM,6618,162,970.79,7,452.98
2024-01-14,ADV003,CMP4605,Search,LATAM,9485,238,1391.3,11,973.55
2024-01-15,ADV003,CMP9313,Search,LATAM,10546,257,1546.95,16,1694.83
2024-01-19,ADV003,CMP9683,Search,LATAM,10835,220,1589.34,12,389.48
2024-01-20,ADV003,CMP1534,Search,LATAM,12656,237,1856.47,13,500.36
2024-01-21,ADV003,CMP2861,Search,LATAM,10412,308,1527.3,16,1836.09
2024-01-22,ADV003,CMP6398,Search,LATAM,13167,362,1931.35,18,700.48
2024-01-23,ADV003,CMP5943,Search,LATAM,8998,184,1319.85,11,423.85
2024-01-24,ADV003,CMP3728,Search,LATAM,11083,292,1625.71,15,1122.22
2024-01-25,ADV003,CMP7269,Search,LATAM,10766,270,1579.23,13,1582.14
2024-01-27,ADV003,CMP1666,Search,LATAM,8207,188,1203.82,10,1103.03
2024-01-28,ADV003,CMP1992,Search,LATAM,10012,190,1468.65,7,719.37
2024-01-29,ADV003,CMP5704,Search,LATAM,9294,190,1363.32,12,407.18
2024-01-31,ADV003,CMP2738,Search,LATAM,10238,227,1501.8,12,2018.03
2024-02-02,ADV003,CMP2552,Search,LATAM,8907,192,1306.54,10,1602.58
2024-02-04,ADV003,CMP1996,Search,LATAM,10955,245,1606.9,14,2253.21
2024-02-05,ADV003,CMP1786,Search,LATAM,13037,296,1912.27,15,1959.4
2024-02-06,ADV003,CMP3349,Search,LATAM,11530,281,1691.25,14,2180.58
2024-02-07,ADV003,CMP7031,Search,LATAM,6730,146,987.28,8,240.01
2024-02-08,ADV003,CMP1067,Search,LATAM,8145,200,1194.8,11,1073.05
2024-02-09,ADV003,CMP3941,Search,LATAM,8550,192,1254.17,11,1056.18
2024-02-10,ADV003,CMP8489,Search,LATAM,9767,213,1432.62,13,1405.37
2024-02-11,ADV003,CMP4089,Search,LATAM,11105,200,1628.89,10,1698.76
2024-02-13,ADV003,CMP9634,Search,LATAM,7215,194,1058.3,12,892.81
2024-02-14,ADV003,CMP7085,Search,LATAM,10090,251,1480.09,13,1798.93
2024-02-18,ADV003,CMP4240,Search,LATAM,11009,277,1614.83,16,2161.27
2024-02-19,ADV003,CMP6204,Search,LATAM,10097,233,1480.99,12,1798.22
2024-02-20,ADV003,CMP3567,Search,LATAM,10393,240,1524.55,11,1393.37
2024-02-23,ADV003,CMP8124,Search,LATAM,10952,231,1606.44,14,2014.7
2024-02-24,ADV003,CMP9569,Search,LATAM,9798,246,1437.22,15,2307.4
2024-02-26,ADV003,CMP3007,Search,LATAM,8494,189,1245.92,10,1276.41
2024-02-27,ADV003,CMP9216,Search,LATAM,11546,288,1693.58,18,689.0
2024-03-02,ADV003,CMP8164,Search,LATAM,12790,332,1876.12,18,1115.74
2024-03-03,ADV003,CMP4235,Search,LATAM,10221,201,1499.18,11,395.11
2024-03-04,ADV003,CMP4381,Search,LATAM,11212,259,1644.66,11,1712.8
2024-03-07,ADV003,CMP2131,Search,LATAM,10219,237,1498.99,13,718.26
2024-03-08,ADV003,CMP7159,Search,LATAM,12111,321,1776.45,14,458.56
2024-03-10,ADV003,CMP1759,Search,LATAM,12049,288,1767.39,13,1756.01
2024-03-11,ADV003,CMP7154,Search,LATAM,13536,336,1985.52,21,1431.25
2024-03-12,ADV003,CMP5711,Search,LATAM,9308,203,1365.29,13,688.49
2024-03-13,ADV003,CMP5379,Search,LATAM,12688,334,1861.03,18,2909.49
2024-03-14,ADV003,CMP7520,Search,LATAM,10544,281,1546.6,15,1097.21
2024-03-20,ADV003,CMP8082,Search,LATAM,13667,273,2004.72,12,698.91
2024-03-21,ADV003,CMP7731,Search,LATAM,11543,228,1693.17,12,1407.77
2024-03-25,ADV003,CMP1835,Search,LATAM,16498,385,8900.41,24,3068.31
2024-03-26,ADV003,CMP4151,Search,LATAM,12476,287,1830.05,16,1397.09
2024-03-27,ADV003,CMP7997,Search,LATAM,13043,281,1913.13,19,3234.19
2024-03-28,ADV003,CMP4057,Search,LATAM,14622,348,2144.77,18,539.15
2024-03-29,ADV003,CMP8467,Search,LATAM,12084,314,1772.44,21,1010.26
2024-04-02,ADV003,CMP7747,Search,LATAM,9998,226,1466.59,12,1602.57
2024-04-03,ADV003,CMP4516,Search,LATAM,15451,406,2266.41,24,784.18
2024-04-04,ADV003,CMP7238,Search,LATAM,8874,193,1301.65,9,1057.69
2024-04-05,ADV003,CMP6011,Search,LATAM,13509,296,1981.52,18,2131.4
2024-04-06,ADV003,CMP4497,Search,LATAM,12405,300,1819.6,12,2068.12
2024-04-07,ADV003,CMP9118,Search,LATAM,12392,299,1817.73,11,675.47
2024-04-08,ADV003,CMP4625,Search,LATAM,9687,203,1420.87,13,1560.45
2024-04-09,ADV003,CMP6585,Search,LATAM,11745,257,1722.75,14,857.1
2024-04-11,ADV003,CMP6176,Search,LATAM,7484,187,1097.8,10,1165.19
2024-04-12,ADV003,CMP7784,Search,LATAM,15931,370,2336.79,15,2211.95
2024-04-17,ADV003,CMP7654,Search,LATAM,15443,406,2265.16,22,2024.39
2024-04-18,ADV003,CMP7310,Search,LATAM,14383,302,2109.74,17,1970.9
2024-04-19,ADV003,CMP1087,Search,LATAM,8677,183,1272.84,12,765.07
2024-04-21,ADV003,CMP1317,Search,LATAM,13784,317,2021.91,21,3038.67
2024-04-23,ADV003,CMP5421,Search,LATAM,12955,210,1900.24,11,1956.22
2024-04-24,ADV003,CMP9879,Search,LATAM,12553,235,1841.37,13,538.26
2024-04-27,ADV003,CMP1151,Search,LATAM,13748,294,8103.29,18,2440.54
2024-04-28,ADV003,CMP4395,Search,LATAM,11252,236,1650.47,14,432.4
2024-04-29,ADV003,CMP9418,Search,LATAM,11825,248,1734.57,12,577.97
2024-04-30,ADV003,CMP1639,Search,LATAM,14819,344,2173.71,17,1785.62
2024-05-02,ADV003,CMP5934,Search,LATAM,15179,270,2226.52,15,1816.13
2024-05-04,ADV003,CMP6676,Search,LATAM,15403,365,2259.34,18,511.83
2024-05-05,ADV003,CMP9240,Search,LATAM,11716,277,1718.6,16,2285.48
2024-05-06,ADV003,CMP5777,Search,LATAM,14519,398,2129.72,15,382.5
2024-05-07,ADV003,CMP3790,Search,LATAM,13596,276,1994.28,21,2660.9
2024-05-08,ADV003,CMP1564,Search,LATAM,9678,202,1419.66,11,417.82
2024-05-11,ADV003,CMP8170,Search,LATAM,13032,313,1911.49,23,3891.04
2024-05-12,ADV003,CMP2125,Search,LATAM,13778,376,2020.93,24,4313.09
2024-05-13,ADV003,CMP2074,Search,LATAM,16290,429,2389.49,25,4429.93
2024-05-16,ADV003,CMP1501,Search,LATAM,11081,260,1625.32,15,1412.69
2024-05-17,ADV003,CMP5366,Search,LATAM,14657,323,2149.84,19,2506.58
2024-05-18,ADV003,CMP1148,Search,LATAM,14866,342,2180.54,18,2864.72
2024-05-19,ADV003,CMP9677,Search,LATAM,13161,362,1930.47,17,2890.44
2024-05-21,ADV003,CMP9175,Search,LATAM,13654,331,2002.73,20,556.05
2024-05-22,ADV003,CMP1847,Search,LATAM,15765,393,2312.45,24,1207.46
2024-05-23,ADV003,CMP4673,Search,LATAM,14076,314,2064.69,17,3055.43
2024-05-24,ADV003,CMP3881,Search,LATAM,14814,317,2172.91,20,3257.96
2024-05-25,ADV003,CMP4670,Search,LATAM,15820,310,2320.52,18,664.27
2024-05-26,ADV003,CMP8938,Search,LATAM,13065,371,1916.37,20,461.34
2024-05-27,ADV003,CMP4618,Search,LATAM,13666,291,2004.5,15,1486.49
2024-05-28,ADV003,CMP2603,Search,LATAM,11550,242,1694.2,12,1958.55
2024-05-29,ADV003,CMP4787,Search,LATAM,15138,354,2220.48,20,1335.2
2024-05-31,ADV003,CMP6231,Search,LATAM,13837,287,2029.6,16,2741.03
2024-06-01,ADV003,CMP4799,Search,LATAM,16445,412,2412.18,18,1842.58
2024-06-02,ADV003,CMP5917,Search,LATAM,13788,354,2022.39,21,2695.14
2024-06-04,ADV003,CMP8226,Search,LATAM,20760,407,-3045.09,23,2023.2
2024-06-05,ADV003,CMP1540,Search,LATAM,13834,301,2029.16,16,892.45
2024-06-06,ADV003,CMP9553,Search,LATAM,16679,296,2446.42,15,2129.11
2024-06-07,ADV003,CMP4932,Search,LATAM,14841,335,2176.91,20,2426.17
2024-06-09,ADV003,CMP5207,Search,LATAM,14486,323,2124.8,18,493.05
2024-06-10,ADV003,CMP5652,Search,LATAM,13247,271,1943.12,15,2497.95
2024-06-11,ADV003,CMP7041,Search,LATAM,15326,327,2248.04,16,576.4
2024-06-13,ADV003,CMP9249,Search,LATAM,20178,466,2959.66,27,3682.7
2024-06-15,ADV003,CMP1312,Search,LATAM,12632,287,1852.95,19,768.55
2024-06-16,ADV003,CMP9788,Search,LATAM,18855,413,2765.63,26,2229.52
2024-06-17,ADV003,CMP9733,Search,LATAM,15737,361,2308.26,19,1222.52
2024-06-18,ADV003,CMP5264,Search,LATAM,19038,0,2792.44,23,2135.85
2024-06-20,ADV003,CMP4022,Search,LATAM,14272,280,2093.44,15,1144.13
2024-06-21,ADV003,CMP1752,Search,LATAM,13489,379,1978.56,17,2044.9
2024-06-22,ADV003,CMP4257,Search,LATAM,14953,412,2193.39,22,2503.55
2024-06-23,ADV003,CMP7376,Search,LATAM,16113,361,2363.5,26,2778.63
2024-06-27,ADV003,CMP4281,Search,LATAM,16629,364,2439.18,20,3136.53
2024-06-28,ADV003,CMP9524,Search,LATAM,16421,326,2408.66,20,2885.83
2024-06-29,ADV003,CMP1028,Search,LATAM,12495,282,1832.85,15,829.68
2024-07-02,ADV003,CMP8669,Search,LATAM,11655,225,1709.64,12,546.56
2024-07-05,ADV003,CMP2040,Search,LATAM,15851,343,2325.09,22,3773.98
2024-07-06,ADV003,CMP6057,Search,LATAM,16448,399,2412.58,24,3744.51
2024-07-07,ADV003,CMP5071,Search,LATAM,13604,379,1995.49,24,545.16
2024-07-08,ADV003,CMP3975,Search,LATAM,15655,378,2296.29,16,1597.36
2024-07-11,ADV003,CMP3017,Search,LATAM,20862,539,3059.97,31,1676.66
2024-07-12,ADV003,CMP8027,Search,LATAM,17205,362,2523.62,12,1686.67
2024-07-13,ADV003,CMP8135,Search,LATAM,15465,377,2268.35,20,812.49
2024-07-14,ADV003,CMP5155,Search,LATAM,16913,326,2480.83,20,3195.77
2024-07-16,ADV003,CMP3233,Search,LATAM,12485,280,1831.36,14,2191.11
2024-07-17,ADV003,CMP2951,Search,LATAM,18049,395,2647.41,13,1279.85
2024-07-18,ADV003,CMP5439,Search,LATAM,12889,240,1890.61,14,2058.46
2024-07-19,ADV003,CMP3850,Search,LATAM,12708,271,1864.04,11,281.88
2024-07-20,ADV003,CMP2672,Search,LATAM,14065,316,2063.1,18,1103.69
2024-07-21,ADV003,CMP4253,Search,LATAM,14960,327,2194.29,17,1873.36
2024-07-23,ADV003,CMP4513,Search,LATAM,18258,350,2678.05,19,1236.66
2024-07-25,ADV003,CMP6993,Search,LATAM,14944,350,2192.01,20,1263.18
2024-07-26,ADV003,CMP6085,Search,LATAM,17286,383,2535.46,21,1708.18
2024-07-31,ADV003,CMP9314,Search,LATAM,12921,297,1895.22,18,2195.72
2024-08-01,ADV003,CMP8095,Search,LATAM,12808,303,1878.68,16,563.84
2024-08-04,ADV003,CMP9712,Search,LATAM,11541,276,1692.84,15,1022.82
2024-08-06,ADV003,CMP2541,Search,LATAM,13779,263,2021.08,16,1497.55
2024-08-07,ADV003,CMP7571,Search,LATAM,10199,238,1495.97,12,1379.51
2024-08-16,ADV003,CMP8373,Search,LATAM,10743,246,1575.8,15,930.41
2024-08-17,ADV003,CMP4174,Search,LATAM,13131,275,1926.06,15,1141.7
2024-08-18,ADV003,CMP5581,Search,LATAM,10856,212,1592.37,9,1345.49
2024-08-19,ADV003,CMP7523,Search,LATAM,11917,314,1748.0,19,2064.46
2024-08-20,ADV003,CMP4110,Search,LATAM,13517,369,1982.65,21,2963.27
2024-08-24,ADV003,CMP9296,Search,LATAM,18218,459,2672.18,29,1579.75
2024-08-25,ADV003,CMP1224,Search,LATAM,14258,309,2091.4,19,3114.52
2024-08-26,ADV003,CMP9701,Search,LATAM,16452,446,2413.14,25,3715.44
2024-08-27,ADV003,CMP2222,Search,LATAM,15928,354,2336.35,22,3842.4
2024-08-28,ADV003,CMP2325,Search,LATAM,15533,302,2278.37,15,342.51
2024-08-30,ADV003,CMP3355,Search,LATAM,16571,310,2430.71,14,1458.12
2024-08-31,ADV003,CMP1064,Search,LATAM,10516,202,1542.46,11,773.63
2024-09-02,ADV003,CMP2469,Search,LATAM,9956,279,1460.34,14,986.53
2024-09-03,ADV003,CMP3892,Search,LATAM,9285,212,1362.01,11,554.29
2024-09-04,ADV003,CMP4641,Search,LATAM,14377,373,2108.8,22,3344.88
2024-09-05,ADV003,CMP6494,Search,LATAM,13164,291,1930.88,16,2677.17
2024-09-07,ADV003,CMP1462,Search,LATAM,11932,265,1750.25,12,1114.49
2024-09-09,ADV003,CMP7009,Search,LATAM,10270,246,1506.42,16,1665.97
2024-09-10,ADV003,CMP4650,Search,LATAM,15428,381,2263.03,27,660.27
2024-09-11,ADV003,CMP6501,Search,LATAM,14899,318,2185.38,22,2999.99
2024-09-12,ADV003,CMP7671,Search,LATAM,10947,273,1605.8,15,1356.9
2024-09-14,ADV003,CMP5009,Search,LATAM,10265,202,1505.67,12,331.74
2024-09-15,ADV003,CMP1225,Search,LATAM,13189,327,1934.59,20,2951.48
2024-09-17,ADV003,CMP1132,Search,LATAM,11316,285,1659.8,19,3241.49
2024-09-19,ADV003,CMP7833,Search,LATAM,14684,349,2153.83,21,2817.87
2024-09-20,ADV003,CMP7967,Search,LATAM,10524,296,1543.73,18,502.83
2024-09-22,ADV003,CMP5607,Search,LATAM,9462,202,1387.88,11,831.23
2024-09-24,ADV003,CMP5647,Search,LATAM,14814,385,2172.87,23,4025.72
2024-09-25,ADV003,CMP5784,Search,LATAM,15654,456,2296.08,24,518.58
2024-09-28,ADV003,CMP3374,Search,LATAM,11752,223,1723.88,14,1201.38
2024-09-30,ADV003,CMP2103,Search,LATAM,12816,312,1879.94,19,3162.02
2024-10-01,ADV003,CMP8756,Search,LATAM,14008,357,2054.67,18,1906.8
2024-10-02,ADV003,CMP3762,Search,LATAM,14737,373,2161.71,23,754.47
2024-10-03,ADV003,CMP7941,Search,LATAM,15031,294,2204.77,16,1873.85
2024-10-04,ADV003,CMP9128,Search,LATAM,15485,357,2271.36,18,1808.02
2024-10-06,ADV003,CMP1716,Search,LATAM,11058,294,1621.97,14,1572.34
2024-10-07,ADV003,CMP2069,Search,LATAM,11833,309,1735.7,15,1619.43
2024-10-08,ADV003,CMP6781,Search,LATAM,12668,301,1858.21,19,3060.4
2024-10-09,ADV003,CMP5846,Search,LATAM,8518,179,1249.41,10,505.7
2024-10-10,ADV003,CMP4768,Search,LATAM,7408,161,1086.6,9,822.75
2024-10-11,ADV003,CMP9325,Search,LATAM,13622,337,1998.17,19,1317.39
2024-10-12,ADV003,CMP4264,Search,LATAM,18032,429,2644.97,19,990.67
2024-10-13,ADV003,CMP2587,Search,LATAM,17450,418,2559.57,22,2878.93
2024-10-14,ADV003,CMP2079,Search,LATAM,12962,268,1901.31,12,1021.59
2024-10-16,ADV003,CMP6991,Search,LATAM,14676,367,2152.7,21,718.28
2024-10-17,ADV003,CMP8740,Search,LATAM,10332,237,1515.54,13,1424.21
2024-10-18,ADV003,CMP6389,Search,LATAM,12588,260,1846.42,16,2225.77
2024-10-19,ADV003,CMP2834,Search,LATAM,17732,466,2600.9,29,781.53
2024-10-20,ADV003,CMP7121,Search,LATAM,13299,215,1950.79,13,878.58
2024-10-22,ADV003,CMP9934,Search,LATAM,13798,365,2023.95,22,1691.46
2024-10-25,ADV003,CMP1104,Search,LATAM,16040,381,2352.71,22,1380.42
2024-10-26,ADV003,CMP4196,Search,LATAM,12125,265,1778.47,13,1234.69
2024-10-27,ADV003,CMP2105,Search,LATAM,15060,332,2209.09,17,583.99
2024-10-29,ADV003,CMP2224,Search,LATAM,14198,287,2082.64,14,2270.31
2024-10-30,ADV003,CMP1440,Search,LATAM,14466,326,2121.9,21,3761.74
2024-10-31,ADV003,CMP3107,Search,LATAM,13257,265,1944.56,12,2088.75
2024-11-02,ADV003,CMP2689,Search,LATAM,20172,423,2958.87,24,4214.49
2024-11-04,ADV003,CMP7331,Search,LATAM,23344,558,3424.08,34,1432.26
2024-11-05,ADV003,CMP9974,Search,LATAM,13228,316,1940.27,18,1945.57
2024-11-07,ADV003,CMP7942,Search,LATAM,16902,371,2479.13,19,716.05
2024-11-08,ADV003,CMP8297,Search,LATAM,19201,370,2816.38,21,755.21
2024-11-11,ADV003,CMP1583,Search,LATAM,20538,509,3012.54,37,6513.45
2024-11-12,ADV003,CMP7772,Search,LATAM,11341,259,1663.52,13,2170.52
2024-11-14,ADV003,CMP7745,Search,LATAM,24522,603,3596.88,34,2480.6
2024-11-15,ADV003,CMP8320,Search,LATAM,24831,670,3642.22,33,3840.89
2024-11-16,ADV003,CMP9859,Search,LATAM,16900,394,2478.84,22,1507.84
2024-11-18,ADV003,CMP3997,Search,LATAM,16270,332,2386.56,21,1524.11
2024-11-19,ADV003,CMP3511,Search,LATAM,22070,456,3237.23,23,2172.99
2024-11-20,ADV003,CMP4175,Search,LATAM,15469,358,2269.01,25,2408.19
2024-11-23,ADV003,CMP3568,Search,LATAM,16704,352,2450.16,20,1240.03
2024-11-24,ADV003,CMP7791,Search,LATAM,17874,423,2621.69,23,1198.08
2024-11-25,ADV003,CMP7524,Search,LATAM,15869,364,2327.65,21,998.49
2024-11-26,ADV003,CMP4346,Search,LATAM,19932,527,2923.65,33,4029.38
2024-11-28,ADV003,CMP8310,Search,LATAM,19374,409,-2841.83,27,1860.4
2024-11-29,ADV003,CMP9234,Search,LATAM,16908,360,2480.05,21,1188.33
2024-11-30,ADV003,CMP6646,Search,LATAM,21183,359,3107.17,23,3978.01
2024-12-01,ADV003,CMP1745,Search,LATAM,22612,622,3316.72,32,5262.49
2024-12-02,ADV003,CMP9853,Search,LATAM,18617,390,2730.68,16,2236.6
2024-12-03,ADV003,CMP6902,Search,LATAM,24544,526,3600.16,32,2838.77
2024-12-05,ADV003,CMP3130,Search,LATAM,15450,256,2266.16,16,925.04
2024-12-08,ADV003,CMP7152,Search,LATAM,20987,439,3078.38,22,3276.79
2024-12-09,ADV003,CMP5512,Search,LATAM,21631,442,3172.86,27,3565.97
2024-12-12,ADV003,CMP7127,Search,LATAM,17591,437,2580.3,20,1853.49
2024-12-13,ADV003,CMP5784,Search,LATAM,22921,562,3362.05,38,1675.71
2024-12-14,ADV003,CMP4677,Search,LATAM,15004,335,2200.86,16,2443.34
2024-12-16,ADV003,CMP2306,Search,LATAM,20424,451,2995.73,31,4481.44
2024-12-17,ADV003,CMP9515,Search,LATAM,19848,434,2911.36,24,554.67
2024-12-18,ADV003,CMP9855,Search,LATAM,21940,621,3218.2,31,4414.93
2024-12-19,ADV003,CMP7720,Search,LATAM,23232,414,3407.7,24,625.83
2024-12-22,ADV003,CMP4567,Search,LATAM,20462,450,3001.38,25,1546.69
2024-12-23,ADV003,CMP7475,Search,LATAM,20632,420,3026.31,25,920.39
2024-12-24,ADV003,CMP2245,Search,LATAM,19688,426,2887.84,26,1029.52
2024-12-25,ADV003,CMP9221,Search,LATAM,19576,443,2871.45,22,1046.67
